texto,categoria_general,intent_1,intent_2,intent_3,intent_4
¿por qué tomas coversyl?,tratamiento,medicacion,motivo,,tratamiento_medicacion_motivo
¿Por qué tomas paracetamol?,tratamiento,medicacion,motivo,,tratamiento_medicacion_motivo
¿Por qué tomas paracetamol?,tratamiento,medicacion,motivo,,tratamiento_medicacion_motivo
¿alguna vez te olvidas de tomar tu pastilla?,tratamiento,medicacion,otros,,tratamiento_medicacion_otros
¿sigues bien tu tratamiento?,tratamiento,medicacion,otros,,tratamiento_medicacion_otros
¿sigues bien tu tratamiento?,tratamiento,medicacion,otros,,tratamiento_medicacion_otros
Te recetaré paracetamol,tratamiento,medicacion,receta,,tratamiento_medicacion_receta
Te recetaré paracetamol,tratamiento,medicacion,receta,,tratamiento_medicacion_receta
Te recetaré paracetamol,tratamiento,medicacion,receta,,tratamiento_medicacion_receta
¿estás tomando un tranquilizante?,tratamiento,medicacion,si_o_no,,tratamiento_medicacion_si_o_no
¿es necesario tomar analgésicos?,tratamiento,medicacion,si_o_no,,tratamiento_medicacion_si_o_no
¿has tomado algún medicamento para la fiebre?,tratamiento,medicacion,si_o_no,,tratamiento_medicacion_si_o_no
de acuerdo ¿sin medicación?,tratamiento,medicacion,si_o_no,,tratamiento_medicacion_si_o_no
¿tomaste analgésicos?,tratamiento,medicacion,si_o_no,,tratamiento_medicacion_si_o_no
ok ¿tomaste analgésicos o no?,tratamiento,medicacion,si_o_no,,tratamiento_medicacion_si_o_no
¿están sus vacunas al día?,tratamiento,medicacion,si_o_no,,tratamiento_medicacion_si_o_no
¿Se ha vacunado contra la polio?,tratamiento,medicacion,si_o_no,,tratamiento_medicacion_si_o_no
¿Te has vacunado?,tratamiento,medicacion,si_o_no,,tratamiento_medicacion_si_o_no
¿tomó un medicamento para ello?,tratamiento,medicacion,si_o_no,,tratamiento_medicacion_si_o_no
¿se ha vacunado?,tratamiento,medicacion,si_o_no,,tratamiento_medicacion_si_o_no
se ha vacunado alguna vez contra la hepatitis b,tratamiento,medicacion,si_o_no,,tratamiento_medicacion_si_o_no
¿has tomado algo para aliviar el dolor?,tratamiento,medicacion,si_o_no,,tratamiento_medicacion_si_o_no
¿Está tomando un neuroléptico?,tratamiento,medicacion,si_o_no,,tratamiento_medicacion_si_o_no
¿están sus vacunas al día?,tratamiento,medicacion,si_o_no,,tratamiento_medicacion_si_o_no
¿vacuna contra la gripe?,tratamiento,medicacion,si_o_no,,tratamiento_medicacion_si_o_no
¿ha utilizado alguna crema o pomada,tratamiento,medicacion,si_o_no,,tratamiento_medicacion_si_o_no
¿Ni siquiera la píldora?,tratamiento,medicacion,si_o_no,,tratamiento_medicacion_si_o_no
¿estás al día con tus vacunas?,tratamiento,medicacion,si_o_no,,tratamiento_medicacion_si_o_no
¿usas una bomba de insulina?,tratamiento,medicacion,si_o_no,,tratamiento_medicacion_si_o_no
¿toma usted el dializador?,tratamiento,medicacion,si_o_no,,tratamiento_medicacion_si_o_no
¿Está usted vacunado contra el neumococo?,tratamiento,medicacion,si_o_no,,tratamiento_medicacion_si_o_no
¿no tienes insulina?,tratamiento,medicacion,si_o_no,,tratamiento_medicacion_si_o_no
¿has probado a tomar analgésicos?,tratamiento,medicacion,si_o_no,,tratamiento_medicacion_si_o_no
¿tuvo algún problema durante estas operaciones?,tratamiento,operacion,complicaciones,,tratamiento_operacion_complicaciones
"ha tenido un problema de ritmo con un marcapasos, desfibrilador cardioversor implantable o implante de holter",tratamiento,operacion,complicaciones,,tratamiento_operacion_complicaciones
¿tuvo algún problema durante estas operaciones?,tratamiento,operacion,complicaciones,,tratamiento_operacion_complicaciones
¿me das la lista de tus tratamientos?,tratamiento,operacion,describir,,tratamiento_operacion_describir
¿algún tratamiento?,tratamiento,operacion,describir,,tratamiento_operacion_describir
¿qué se va a operar?,tratamiento,operacion,describir,,tratamiento_operacion_describir
¿historia quirúrgica?,tratamiento,operacion,describir,,tratamiento_operacion_describir
¿ha sido hospitalizado por algún problema de salud?,tratamiento,operacion,describir,,tratamiento_operacion_describir
¿tiene antecedentes quirúrgicos?,tratamiento,operacion,describir,,tratamiento_operacion_describir
¿tiene algún tratamiento?,tratamiento,operacion,describir,,tratamiento_operacion_describir
cómo fue el cuidado postoperatorio,tratamiento,operacion,describir,,tratamiento_operacion_describir
¿Cuál es su tratamiento?,tratamiento,operacion,describir,,tratamiento_operacion_describir
¿se ha operado alguna vez?,tratamiento,operacion,describir,,tratamiento_operacion_describir
¿estás tomando algún tratamiento médico,tratamiento,operacion,describir,,tratamiento_operacion_describir
"ok y si no, ¿ha habido alguna otra operación o algo?",tratamiento,operacion,describir,,tratamiento_operacion_describir
¿se ha operado alguna vez?,tratamiento,operacion,describir,,tratamiento_operacion_describir
¿se ha operado alguna vez?,tratamiento,operacion,describir,,tratamiento_operacion_describir
¿algún tratamiento?,tratamiento,operacion,describir,,tratamiento_operacion_describir
¿se ha sometido a alguna prueba reciente?,tratamiento,operacion,describir,,tratamiento_operacion_describir
¿Cuál es su tratamiento actual?,tratamiento,operacion,describir,,tratamiento_operacion_describir
¿qué usaste para tratarte?,tratamiento,operacion,describir,,tratamiento_operacion_describir
cómo fue el cuidado postoperatorio,tratamiento,operacion,describir,,tratamiento_operacion_describir
¿Cuál es su historial quirúrgico?,tratamiento,operacion,describir,,tratamiento_operacion_describir
¿ha tenido alguna vez una operación quirúrgica?,tratamiento,operacion,describir,,tratamiento_operacion_describir
¿se ha operado alguna vez?,tratamiento,operacion,describir,,tratamiento_operacion_describir
"y aparte de las muelas del juicio, ¿ha tenido alguna otra operación?",tratamiento,operacion,describir,,tratamiento_operacion_describir
¿tiene algún tratamiento?,tratamiento,operacion,describir,,tratamiento_operacion_describir
¿se ha operado alguna vez?,tratamiento,operacion,describir,,tratamiento_operacion_describir
¿se ha operado alguna vez?,tratamiento,operacion,describir,,tratamiento_operacion_describir
¿Cuál es su tratamiento actual?,tratamiento,operacion,describir,,tratamiento_operacion_describir
cómo fue el cuidado postoperatorio,tratamiento,operacion,describir,,tratamiento_operacion_describir
¿Cuál es su tratamiento habitual?,tratamiento,operacion,describir,,tratamiento_operacion_describir
¿Cuál es su tratamiento?,tratamiento,operacion,describir,,tratamiento_operacion_describir
¿Cómo va el tratamiento?,tratamiento,operacion,describir,,tratamiento_operacion_describir
y ¿se ha operado alguna vez o?,tratamiento,operacion,describir,,tratamiento_operacion_describir
tratamiento?,tratamiento,operacion,describir,,tratamiento_operacion_describir
¿Se ha operado alguna vez?,tratamiento,operacion,describir,,tratamiento_operacion_describir
¿se ha sometido a alguna prueba reciente?,tratamiento,operacion,describir,,tratamiento_operacion_describir
¿ha tenido alguna operación quirúrgica?,tratamiento,operacion,describir,,tratamiento_operacion_describir
¿se ha operado alguna vez?,tratamiento,operacion,describir,,tratamiento_operacion_describir
¿Se ha operado?,tratamiento,operacion,describir,,tratamiento_operacion_describir
¿Se ha operado alguna vez?,tratamiento,operacion,describir,,tratamiento_operacion_describir
cuál es su consumo de psicoestimulantes,tratamiento,operacion,dosis,,tratamiento_operacion_dosis
cuál es su consumo de psicoestimulantes,tratamiento,operacion,dosis,,tratamiento_operacion_dosis
cuál es su consumo de psicoestimulantes,tratamiento,operacion,dosis,,tratamiento_operacion_dosis
¿Quién será su cirujano?,tratamiento,operacion,especialista,,tratamiento_operacion_especialista
¿Quién será su cirujano?,tratamiento,operacion,especialista,,tratamiento_operacion_especialista
¿Quién será su cirujano?,tratamiento,operacion,especialista,,tratamiento_operacion_especialista
¿cuándo te has hecho un escáner?,tratamiento,operacion,fecha,,tratamiento_operacion_fecha
¿cuándo se hizo una prueba de hemoglobina?,tratamiento,operacion,fecha,,tratamiento_operacion_fecha
¿cuándo se operó del corazón?,tratamiento,operacion,fecha,,tratamiento_operacion_fecha
¿cuándo se ha operado del freno lingual?,tratamiento,operacion,fecha,,tratamiento_operacion_fecha
¿Cuál es la fecha de su operación?,tratamiento,operacion,fecha,,tratamiento_operacion_fecha
¿cuándo fue su laparoscopia?,tratamiento,operacion,fecha,,tratamiento_operacion_fecha
cuándo fue su última radiografía de tórax,tratamiento,operacion,fecha,,tratamiento_operacion_fecha
¿cuál es la fecha de su cirugía del área tegmental ventral?,tratamiento,operacion,fecha,,tratamiento_operacion_fecha
¿cuándo tendrá lugar la operación que va a realizar?,tratamiento,operacion,fecha,,tratamiento_operacion_fecha
¿cuándo se hizo una prueba de esfuerzo?,tratamiento,operacion,fecha,,tratamiento_operacion_fecha
cuándo fue su última radiografía de tórax,tratamiento,operacion,fecha,,tratamiento_operacion_fecha
¿cuál es la fecha de su implante dental?,tratamiento,operacion,fecha,,tratamiento_operacion_fecha
¿cuándo te has hecho un escáner?,tratamiento,operacion,fecha,,tratamiento_operacion_fecha
¿cuándo se operó del esfínter?,tratamiento,operacion,fecha,,tratamiento_operacion_fecha
¿se cepilla los dientes a menudo?,tratamiento,operacion,frecuencia,,tratamiento_operacion_frecuencia
¿se cepilla los dientes a menudo?,tratamiento,operacion,frecuencia,,tratamiento_operacion_frecuencia
¿se cepilla los dientes a menudo?,tratamiento,operacion,frecuencia,,tratamiento_operacion_frecuencia
¿Por qué quiere quitarte la vesícula?,tratamiento,operacion,motivo,,tratamiento_operacion_motivo
¿Por qué quiere quitarte la vesícula?,tratamiento,operacion,motivo,,tratamiento_operacion_motivo
¿Por qué quiere quitarte la vesícula?,tratamiento,operacion,motivo,,tratamiento_operacion_motivo
¿Toleró bien la cirugía de los dedos del pie?,tratamiento,operacion,resultados,,tratamiento_operacion_resultados
la cirugía de testículos fue bien,tratamiento,operacion,resultados,,tratamiento_operacion_resultados
la cistoureteroscopia fue bien,tratamiento,operacion,resultados,,tratamiento_operacion_resultados
¿Qué tal le fue con la cirugía de las axilas?,tratamiento,operacion,resultados,,tratamiento_operacion_resultados
la cirugía de la vértebra lumbar fue bien,tratamiento,operacion,resultados,,tratamiento_operacion_resultados
la cirugía de la vértebra lumbar fue bien,tratamiento,operacion,resultados,,tratamiento_operacion_resultados
cómo fue la operación de hiato,tratamiento,operacion,resultados,,tratamiento_operacion_resultados
¿Toleró bien la cirugía de hígado?,tratamiento,operacion,resultados,,tratamiento_operacion_resultados
¿Toleró bien la cirugía del nervio periférico,tratamiento,operacion,resultados,,tratamiento_operacion_resultados
¿cómo fue la operación del hueso del pie?,tratamiento,operacion,resultados,,tratamiento_operacion_resultados
la cirugía muscular fue bien,tratamiento,operacion,resultados,,tratamiento_operacion_resultados
resultados de radio,tratamiento,operacion,resultados,,tratamiento_operacion_resultados
¿tomó bien la operación de la arteria coronaria,tratamiento,operacion,resultados,,tratamiento_operacion_resultados
¿cómo fue la operación de médula?,tratamiento,operacion,resultados,,tratamiento_operacion_resultados
¿cómo fue la operación de cóclea?,tratamiento,operacion,resultados,,tratamiento_operacion_resultados
¿Cuál es el resultado de su prueba de lípidos?,tratamiento,operacion,resultados,,tratamiento_operacion_resultados
¿se ha enfrentado bien a la operación de ligamentos?,tratamiento,operacion,resultados,,tratamiento_operacion_resultados
la cirugía de colon fue bien,tratamiento,operacion,resultados,,tratamiento_operacion_resultados
resultados de radio,tratamiento,operacion,resultados,,tratamiento_operacion_resultados
la cirugía de la glía fue bien,tratamiento,operacion,resultados,,tratamiento_operacion_resultados
cómo fue la operación en el ventrículo,tratamiento,operacion,resultados,,tratamiento_operacion_resultados
¿cuáles son los resultados de la radiografía?,tratamiento,operacion,resultados,,tratamiento_operacion_resultados
la operación de cartílago fue bien,tratamiento,operacion,resultados,,tratamiento_operacion_resultados
ha tenido un postoperatorio,tratamiento,operacion,si_o_no,,tratamiento_operacion_si_o_no
se ha operado,tratamiento,operacion,si_o_no,,tratamiento_operacion_si_o_no
"¿te has hecho alguna vez la prueba del vih, el virus que causa el sida?",tratamiento,operacion,si_o_no,,tratamiento_operacion_si_o_no
¿te has hecho alguna prueba?,tratamiento,operacion,si_o_no,,tratamiento_operacion_si_o_no
¿es suficiente la dieta para controlar su diabetes?,tratamiento,operacion,si_o_no,,tratamiento_operacion_si_o_no
¿ha sido hospitalizado por hepatitis?,tratamiento,operacion,si_o_no,,tratamiento_operacion_si_o_no
¿estás tomando algún tratamiento?,tratamiento,operacion,si_o_no,,tratamiento_operacion_si_o_no
¿te has hecho una ecografía?,tratamiento,operacion,si_o_no,,tratamiento_operacion_si_o_no
¿usabas gafas cuando eras joven?,tratamiento,operacion,si_o_no,,tratamiento_operacion_si_o_no
¿usas gotas para la nariz?,tratamiento,operacion,si_o_no,,tratamiento_operacion_si_o_no
¿y los partos fueron cesáreas?,tratamiento,operacion,si_o_no,,tratamiento_operacion_si_o_no
¿ha sido hospitalizado recientemente?,tratamiento,operacion,si_o_no,,tratamiento_operacion_si_o_no
¿se ha sometido a pruebas cutáneas alérgicas?,tratamiento,operacion,si_o_no,,tratamiento_operacion_si_o_no
¿usas pasta de dientes con flúor?,tratamiento,operacion,si_o_no,,tratamiento_operacion_si_o_no
¿te has medido la tensión arterial?,tratamiento,operacion,si_o_no,,tratamiento_operacion_si_o_no
¿usas bastoncillos de algodón?,tratamiento,operacion,si_o_no,,tratamiento_operacion_si_o_no
se ha sometido a una termocoagulación,tratamiento,operacion,si_o_no,,tratamiento_operacion_si_o_no
¿te has hecho alguna vez un análisis de sangre?,tratamiento,operacion,si_o_no,,tratamiento_operacion_si_o_no
¿tiene un ecg?,tratamiento,operacion,si_o_no,,tratamiento_operacion_si_o_no
¿usas habitualmente lentes de contacto?,tratamiento,operacion,si_o_no,,tratamiento_operacion_si_o_no
¿usas la píldora,tratamiento,operacion,si_o_no,,tratamiento_operacion_si_o_no
se ha hecho un ecocardiograma doppler,tratamiento,operacion,si_o_no,,tratamiento_operacion_si_o_no
tratamientos,tratamiento,operacion,si_o_no,,tratamiento_operacion_si_o_no
¿has utilizado un método anticonceptivo fiable?,tratamiento,operacion,si_o_no,,tratamiento_operacion_si_o_no
ha tenido un aborto inducido,tratamiento,operacion,si_o_no,,tratamiento_operacion_si_o_no
¿Se ha sometido a una circuncisión?,tratamiento,operacion,si_o_no,,tratamiento_operacion_si_o_no
¿usas gafas?,tratamiento,operacion,si_o_no,,tratamiento_operacion_si_o_no
¿Ha estado alguna vez en el hospital?,tratamiento,operacion,si_o_no,,tratamiento_operacion_si_o_no
¿ha tenido una cirugía de columna?,tratamiento,operacion,si_o_no,,tratamiento_operacion_si_o_no
¿llevas ortodoncia?,tratamiento,operacion,si_o_no,,tratamiento_operacion_si_o_no
¿ha podido hacer frente a la operación de ligamento cruzado,tratamiento,operacion,si_o_no,,tratamiento_operacion_si_o_no
"no importa, estaba pensando en voz alta ¿te has hecho algún análisis de sangre recientemente?",tratamiento,operacion,si_o_no,,tratamiento_operacion_si_o_no
¿Ha recibido radioterapia?,tratamiento,operacion,si_o_no,,tratamiento_operacion_si_o_no
¿has tenido alguna anestesia general?,tratamiento,operacion,si_o_no,,tratamiento_operacion_si_o_no
¿se inyecta usted mismo?,tratamiento,operacion,si_o_no,,tratamiento_operacion_si_o_no
¿usas habitualmente loción para después del afeitado?,tratamiento,operacion,si_o_no,,tratamiento_operacion_si_o_no
¿se ha lavado el oído con una jeringa,tratamiento,operacion,si_o_no,,tratamiento_operacion_si_o_no
¿tiene un tratamiento para bajar la presión arterial,tratamiento,operacion,si_o_no,,tratamiento_operacion_si_o_no
¿se toma la tensión regularmente?,tratamiento,operacion,si_o_no,,tratamiento_operacion_si_o_no
¿compruebas tu nivel de azúcar en sangre capilar,tratamiento,operacion,si_o_no,,tratamiento_operacion_si_o_no
¿usas cepillos interdentales,tratamiento,operacion,si_o_no,,tratamiento_operacion_si_o_no
¿ha sido operado de la médula ósea?,tratamiento,operacion,si_o_no,,tratamiento_operacion_si_o_no
¿ha tenido una cirugía de columna?,tratamiento,operacion,si_o_no,,tratamiento_operacion_si_o_no
¿y tú personalmente nunca has estado en un hospital?,tratamiento,operacion,si_o_no,,tratamiento_operacion_si_o_no
¿has tenido una episiotomía?,tratamiento,operacion,si_o_no,,tratamiento_operacion_si_o_no
¿Se ha sometido a un bypass bilio-pancreático?,tratamiento,operacion,si_o_no,,tratamiento_operacion_si_o_no
cirugía,tratamiento,operacion,si_o_no,,tratamiento_operacion_si_o_no
¿Le han recetado un tratamiento para la hipertensión?,tratamiento,operacion,si_o_no,,tratamiento_operacion_si_o_no
¿se hace la prueba del azúcar en sangre capilar?,tratamiento,operacion,si_o_no,,tratamiento_operacion_si_o_no
¿tiene audífonos?,tratamiento,operacion,si_o_no,,tratamiento_operacion_si_o_no
¿usas gafas?,tratamiento,operacion,si_o_no,,tratamiento_operacion_si_o_no
¿has hecho algo para reducir el volumen de las heces?,tratamiento,operacion,si_o_no,,tratamiento_operacion_si_o_no
¿llevas vendas?,tratamiento,operacion,si_o_no,,tratamiento_operacion_si_o_no
¿ha tenido una cirugía de columna?,tratamiento,operacion,si_o_no,,tratamiento_operacion_si_o_no
te han quitado las amígdalas,tratamiento,operacion,si_o_no,,tratamiento_operacion_si_o_no
¿Se ha hecho un electrocardiograma?,tratamiento,operacion,si_o_no,,tratamiento_operacion_si_o_no
se ha enderezado los dientes,tratamiento,operacion,si_o_no,,tratamiento_operacion_si_o_no
¿Se ha operado el músculo supinador?,tratamiento,operacion,si_o_no,,tratamiento_operacion_si_o_no
ha tenido partos por cesárea,tratamiento,operacion,si_o_no,,tratamiento_operacion_si_o_no
